t_ps,E_per_molecule_eV,E_total_eV,E_total_J,P_inst_per_mol_W,P_inst_total_W,E_passive_per_molecule_eV,Ergotropy_per_molecule_eV,Ergotropy_total_J
6.099999999999999867e-01,1.173237713790048903e-01,5.866188568950244904e+09,9.398670255809978741e-10,-3.523643047576941676e-09,-1.761821523788385093e+02,9.449707176477875614e-02,2.282669961422613414e-02,1.828620237662496232e-10
6.149999999999999911e-01,1.172151729882891374e-01,5.860758649414457321e+09,9.389970565605239705e-10,-3.437188597578409076e-09,-1.718594298789103050e+02,9.445217273235201327e-02,2.276300025593712417e-02,1.823517356489923851e-10
6.199999999999999956e-01,1.171092389407807077e-01,5.855461947039035797e+09,9.381484312822088912e-10,-3.352867255115376079e-09,-1.676433627557853470e+02,9.440849651466169667e-02,2.270074242611901105e-02,1.818529954479017591e-10
6.250000000000000000e-01,1.170059034743064913e-01,5.850295173715324402e+09,9.373206229329662444e-10,-3.270641833511070135e-09,-1.635320916755881626e+02,9.436601241686468078e-02,2.263989105744181052e-02,1.813655222426940966e-10
6.300000000000000044e-01,1.169051015339489935e-01,5.845255076697449684e+09,9.365131103654530517e-10,-3.190475617601679003e-09,-1.595237808800884522e+02,9.432469018443358222e-02,2.258041134951541129e-02,1.808890372515099666e-10
6.350000000000000089e-01,1.168067696491154189e-01,5.840338482455770493e+09,9.357253851241654462e-10,-3.112303829505793081e-09,-1.556151914752845187e+02,9.428450102580773762e-02,2.252226862330768131e-02,1.804232626646745624e-10
6.400000000000000133e-01,1.167108468080056000e-01,5.835542340400279999e+09,9.349569584507001717e-10,-3.036060123339598285e-09,-1.518030061669705901e+02,9.424541725328143549e-02,2.246542955472416447e-02,1.799679315267603767e-10
6.450000000000000178e-01,1.166172736810111021e-01,5.830863684050555229e+09,9.342073550624956951e-10,-2.961705997852363749e-09,-1.480852998925984139e+02,9.420741133248440591e-02,2.240986234852669623e-02,1.795227891298291686e-10
6.500000000000000222e-01,1.165259916593908013e-01,5.826299582969539642e+09,9.334761054517740858e-10,-2.889210391252605882e-09,-1.444605195626354543e+02,9.417045592887883509e-02,2.235553573051196619e-02,1.790875849398919585e-10
6.550000000000000266e-01,1.164369433522608049e-01,5.821847167613039970e+09,9.327627498668694583e-10,-2.818520263925566153e-09,-1.409260131962946616e+02,9.413452479070034962e-02,2.230241856156045532e-02,1.786620695051002430e-10
6.600000000000000311e-01,1.163500734613523713e-01,5.817503673067618370e+09,9.320668453198111605e-10,-2.749574686557510920e-09,-1.374787343278876506e+02,9.409959278950397188e-02,2.225048067184839939e-02,1.782460011385206123e-10
6.650000000000000355e-01,1.162653283986902208e-01,5.813266419934511185e+09,9.313879625235905688e-10,-2.682333524100114831e-09,-1.341166762049833778e+02,9.406563515141683207e-02,2.219969324727338877e-02,1.778391490137450242e-10
6.700000000000000400e-01,1.161826553710383486e-01,5.809132768551917076e+09,9.307256785577611146e-10,-2.616768960711368059e-09,-1.308384480355598498e+02,9.403262726065472754e-02,2.215002811038362107e-02,1.774412874044990321e-10
6.750000000000000444e-01,1.161020025265497579e-01,5.805100126327487946e+09,9.300795780432349311e-10,-2.552838396181242485e-09,-1.276419198090588907e+02,9.400054525771560365e-02,2.210145726883415429e-02,1.770521920673776581e-10
6.800000000000000488e-01,1.160233197308843806e-01,5.801165986544219017e+09,9.294492593596705364e-10,-2.490487735569430814e-09,-1.245243867784738541e+02,9.396936630362461018e-02,2.205395342725977037e-02,1.766716443423990987e-10
6.850000000000000533e-01,1.159465585085358574e-01,5.797327925426793098e+09,9.288343341754501975e-10,-2.429676007779618975e-09,-1.214838003889599349e+02,9.393906807679837379e-02,2.200749043173748365e-02,1.762994347135418397e-10
6.900000000000000577e-01,1.158716712823788242e-01,5.793583564118941307e+09,9.282344213557808204e-10,-2.370376377743317535e-09,-1.185188188871688908e+02,9.390961855249177481e-02,2.196205272988704937e-02,1.759354385925047216e-10
6.950000000000000622e-01,1.157986112518201438e-01,5.789930562591007233e+09,9.276491459865785371e-10,-2.312554439596096155e-09,-1.156277219798066653e+02,9.388098040599195115e-02,2.191763084582819265e-02,1.755795800691179383e-10
7.000000000000000666e-01,1.157273329871795903e-01,5.786366649358979225e+09,9.270781441359827351e-10,-2.256163805444555488e-09,-1.128081902722042287e+02,9.385316018633084456e-02,2.187417280084874571e-02,1.752314427479909846e-10
7.049999999999999600e-01,1.156577925831686338e-01,5.782889629158432007e+09,9.265210640838564331e-10,-2.201164351084721247e-09,-1.100582175542222103e+02,9.382613764677227852e-02,2.183165493639635524e-02,1.748908371032249687e-10
7.099999999999999645e-01,1.155899471144628543e-01,5.779497355723142624e+09,9.259775619604404158e-10,-2.147529011937327162e-09,-1.073764505968574667e+02,9.379829003994667735e-02,2.179165707451617695e-02,1.745704189046530757e-10
7.149999999999999689e-01,1.155237543650118742e-01,5.776187718250594139e+09,9.254472995778876777e-10,-2.095228936264903420e-09,-1.047614468132524053e+02,9.377021609097009602e-02,2.175353827404177820e-02,1.742650536474720995e-10
7.199999999999999734e-01,1.154591732102751428e-01,5.772958660513756752e+09,9.249299474923078963e-10,-2.044225199725667827e-09,-1.022112599862884963e+02,9.374294568559918273e-02,2.171622752467596007e-02,1.739661615933173909e-10
7.249999999999999778e-01,1.153961638636685771e-01,5.769808193183428764e+09,9.244251869780247329e-10,-1.994480258063653983e-09,-9.972401290317066014e+01,9.371645891335851630e-02,2.167970495031006084e-02,1.736735835170045170e-10
7.299999999999999822e-01,1.153346875439797831e-01,5.766734377198988914e+09,9.239327073632761934e-10,-1.945966833575306419e-09,-9.729834167874651030e+01,9.369073620828331783e-02,2.164395133569646523e-02,1.733871654874298181e-10
7.349999999999999867e-01,1.152747061671649947e-01,5.763735308358249664e+09,9.234522035612371467e-10,-1.898659433605949415e-09,-9.493297168030403554e+01,9.366575837315772868e-02,2.160894779400726606e-02,1.731067562044214278e-10
7.399999999999999911e-01,1.152161825431381598e-01,5.760809127156908035e+09,9.229833776464732683e-10,-1.852525417979188540e-09,-9.262627089896705002e+01,9.364150680287690320e-02,2.157467574026125656e-02,1.728322067858661524e-10
7.449999999999999956e-01,1.151590806250951254e-01,5.757954031254755974e+09,9.225259408522475210e-10,-1.807530885749474413e-09,-9.037654428745736368e+01,9.361796349135804995e-02,2.154111713373707548e-02,1.725633727096529861e-10
7.500000000000000000e-01,1.151033653388804229e-01,5.755168266944021225e+09,9.220796122035985063e-10,-1.763649096350936493e-09,-8.818245481753547210e+01,9.359511078948129503e-02,2.150825454939912784e-02,1.723001143858573864e-10
7.550000000000000044e-01,1.150490023067047562e-01,5.752450115335237503e+09,9.216441163040722207e-10,-1.720856634766040435e-09,-8.604283173831936438e+01,9.357293138485651973e-02,2.147607092184823652e-02,1.720422951055603902e-10
7.600000000000000089e-01,1.149959579158630341e-01,5.749797895793151855e+09,9.212191838862154066e-10,-1.679125661955296845e-09,-8.395628309776657261e+01,9.355140845336364086e-02,2.144454946249939320e-02,1.717897803773689052e-10
7.650000000000000133e-01,1.149441995261422100e-01,5.747209976307110786e+09,9.208045534730945780e-10,-1.638426126044605142e-09,-8.192130630223255139e+01,9.353052569955364048e-02,2.141367382658856955e-02,1.715424392652878622e-10
7.700000000000000178e-01,1.148936954005276151e-01,5.744684770026380539e+09,9.203999708231929990e-10,-1.598732631161909433e-09,-7.993663155809917953e+01,9.351026719300380152e-02,2.138342820752381357e-02,1.713001451445557756e-10
7.750000000000000222e-01,1.148444144838918768e-01,5.742220724194593430e+09,9.200051871575135464e-10,-1.560023381985653593e-09,-7.800116909928328823e+01,9.349061732274698000e-02,2.135379716114489679e-02,1.710627742938094229e-10
7.800000000000000266e-01,1.147963263995772781e-01,5.739816319978863716e+09,9.196199591322002723e-10,-1.522274122317083140e-09,-7.611370611585152801e+01,9.347156087195056251e-02,2.132476552762671562e-02,1.708302052694610139e-10
7.850000000000000311e-01,1.147494016064092848e-01,5.737470080320464134e+09,9.192440500963550338e-10,-1.485458292481624959e-09,-7.427291462408902589e+01,9.345308310531352802e-02,2.129631850109575675e-02,1.706023194633876247e-10
7.900000000000000355e-01,1.147036113854547068e-01,5.735180569272735596e+09,9.188772299859594375e-10,-1.449552286129707413e-09,-7.247761430648097303e+01,9.343516964287418292e-02,2.126844174258052389e-02,1.703790020077637779e-10
7.950000000000000400e-01,1.146589276689314596e-01,5.732946383446573257e+09,9.185192739532903315e-10,-1.414535879758274051e-09,-7.072679398790933192e+01,9.341780638074229093e-02,2.124112128818916867e-02,1.701601410394833026e-10
8.000000000000000444e-01,1.146153230001581008e-01,5.730766150007905006e+09,9.181699620460803303e-10,-1.380387651514453656e-09,-6.901938257571600843e+01,9.340097957504987780e-02,2.121434342510822302e-02,1.699456267067996096e-10
8.050000000000000488e-01,1.145727706483994635e-01,5.728638532419973373e+09,9.178290801275332179e-10,-1.347084045471275393e-09,-6.735420227357826661e+01,9.338467589202803509e-02,2.118809475637142836e-02,1.697353516881811161e-10
8.100000000000000533e-01,1.145312446272193641e-01,5.726562231360968590e+09,9.174964200233445486e-10,-1.314603306072838912e-09,-6.573016530365566723e+01,9.336888234687622246e-02,2.116236228034314160e-02,1.695292118290436803e-10
8.150000000000000577e-01,1.144907195637577674e-01,5.724535978187888145e+09,9.171717784744967811e-10,-1.282926754634988723e-09,-6.414633773175592069e+01,9.335358622056134925e-02,2.113713334319641812e-02,1.693271057610580184e-10
8.200000000000000622e-01,1.144511706374101434e-01,5.722558531870507240e+09,9.168549566460270088e-10,-1.252035398413657767e-09,-6.260176992067135870e+01,9.331791944951403628e-02,2.113325118789610713e-02,1.692960062684994222e-10
8.250000000000000666e-01,1.144125736607503191e-01,5.720628683037515640e+09,9.165457607752899564e-10,-1.221908328522092299e-09,-6.109541642612020951e+01,9.327250524816123323e-02,2.114006841258908587e-02,1.693506182590585149e-10
8.300000000000000711e-01,1.143749051182038345e-01,5.718745255910191536e+09,9.162440024817658642e-10,-1.192525535006947366e-09,-5.962627675037947483e+01,9.322832147120124757e-02,2.114658364700258697e-02,1.694028110407702382e-10
8.349999999999999645e-01,1.143381420712675928e-01,5.716907103563379288e+09,9.159494980077863371e-10,-1.163869731650540344e-09,-5.819348658250237349e+01,9.318533762595093695e-02,2.115280444531665582e-02,1.694526451292883706e-10
8.399999999999999689e-01,1.143022620832879754e-01,5.715113104164399147e+09,9.156620676159408165e-10,-1.135924051372925420e-09,-5.679620256864291150e+01,9.314352392548984338e-02,2.115873815779813205e-02,1.695001794067418609e-10
8.449999999999999734e-01,1.142672432685221673e-01,5.713362163426108360e+09,9.153815359820999712e-10,-1.108670022848483029e-09,-5.543350114244094584e+01,9.310285136994396471e-02,2.116439189857820258e-02,1.695454708636044584e-10
8.499999999999999778e-01,1.142330643432060699e-01,5.711653217160303116e+09,9.151077326045164807e-10,-1.082089313243174550e-09,-5.410446566215250641e+01,9.306329172781910297e-02,2.116977261538696697e-02,1.695885751573303380e-10
8.549999999999999822e-01,1.141997045658423166e-01,5.709985228292116165e+09,9.148404913254783781e-10,-1.056165826685729565e-09,-5.280829133428051136e+01,9.302481744267744601e-02,2.117488712316487054e-02,1.696295468816111612e-10
8.599999999999999867e-01,1.141671436572921361e-01,5.708357182864606857e+09,9.145796496911737226e-10,-1.030884471713370138e-09,-5.154422358570445795e+01,9.298740158905231812e-02,2.117974206823981798e-02,1.696684392794033396e-10
8.649999999999999911e-01,1.141353618179930945e-01,5.706768090899654388e+09,9.143250490896214159e-10,-1.006229030219289478e-09,-5.031145151094824541e+01,9.295101792460064294e-02,2.118434389339245161e-02,1.697053039630698541e-10
8.699999999999999956e-01,1.141043397810611454e-01,5.705216989053057671e+09,9.140765351760642384e-10,-9.821828683921802767e-10,-4.910914341961324681e+01,9.291564090896042849e-02,2.118869887210071690e-02,1.697401911887096121e-10
8.750000000000000000e-01,1.140740587851345883e-01,5.703702939256729126e+09,9.138339576554252075e-10,-9.587309596185305573e-10,-4.793654798092029523e+01,9.288124562941761642e-02,2.119281315571697188e-02,1.697731502340876622e-10
8.800000000000000044e-01,1.140445005012169083e-01,5.702225025060845375e+09,9.135971696962550773e-10,-9.358596082188045165e-10,-4.679298041094443761e+01,9.284780774683097648e-02,2.119669275438593181e-02,1.698042292457711826e-10
8.850000000000000089e-01,1.140156470227634000e-01,5.700782351138170242e+09,9.133660278513158648e-10,-9.135545807294952826e-10,-4.567772903646982741e+01,9.281530352269758144e-02,2.120034350006581858e-02,1.698334749428961480e-10
8.900000000000000133e-01,1.139874809091605268e-01,5.699374045458025932e+09,9.131403924058902693e-10,-8.918009812268631008e-10,-4.459004906134214252e+01,9.278370984436057345e-02,2.120377106479995333e-02,1.698609327635389038e-10
8.950000000000000178e-01,1.139599851835940009e-01,5.697999259179699898e+09,9.129201273607024606e-10,-8.705848610247484055e-10,-4.352924305121996440e+01,9.275300418224360910e-02,2.120698100135039177e-02,1.698866471902275825e-10
9.000000000000000222e-01,1.139331432760587876e-01,5.696657163802939415e+09,9.127050999753779704e-10,-8.498936141974535737e-10,-4.249468070986040402e+01,9.272316453604377562e-02,2.120997874001501193e-02,1.699106617244440550e-10
9.050000000000000266e-01,1.139069389965405993e-01,5.695346949827030182e+09,9.124951805536037942e-10,-8.297146396018407609e-10,-4.148573198010853957e+01,9.269416943682484700e-02,2.121276955971575229e-02,1.699330186550152195e-10
9.100000000000000311e-01,1.138813565615359041e-01,5.694067828076795578e+09,9.122902426555770136e-10,-8.100347331138280706e-10,-4.050173665570036974e+01,9.266599796922567189e-02,2.121535859231023224e-02,1.699537590926529371e-10
9.150000000000000355e-01,1.138563806051670069e-01,5.692819030258350372e+09,9.120901631870467569e-10,-7.908411069692258621e-10,-3.954205534847278614e+01,9.263862975531202137e-02,2.121775084985498550e-02,1.699729231883564923e-10
9.200000000000000400e-01,1.138319961420798526e-01,5.691599807103992462e+09,9.118948221020922815e-10,-7.721220829111262793e-10,-3.860610414555412717e+01,9.261204490231778053e-02,2.121995123976207209e-02,1.699905502548306106e-10
9.250000000000000444e-01,1.138081885352962008e-01,5.690409426764809608e+09,9.117041021455911474e-10,-7.538663448156761971e-10,-3.769331724078801926e+01,9.258622399711823048e-02,2.122196453817797035e-02,1.700066785532267152e-10
9.300000000000000488e-01,1.137849435057588648e-01,5.689247175287942886e+09,9.115178889296844128e-10,-7.360622122228350638e-10,-3.680311061113025062e+01,9.256114811778237694e-02,2.122379538797648790e-02,1.700213452770644748e-10
9.350000000000000533e-01,1.137622471455266293e-01,5.688112357276331902e+09,9.113360710394798738e-10,-7.186981168582645430e-10,-3.593490584292158019e+01,9.253679882670136359e-02,2.122544831882526573e-02,1.700345867129821034e-10
9.400000000000000577e-01,1.137400858975771700e-01,5.687004294878858566e+09,9.111585398712552260e-10,-7.017632759415123525e-10,-3.508816379708878230e+01,9.251315812868210475e-02,2.122692776889506527e-02,1.700464384146471287e-10
9.450000000000000622e-01,1.137184465269775041e-01,5.685922326348875046e+09,9.109851894015089274e-10,-6.852474042943365687e-10,-3.426237021471024491e+01,9.249020847356023700e-02,2.122823805341726711e-02,1.700569349508739503e-10
9.500000000000000666e-01,1.136973161186556475e-01,5.684865805932782173e+09,9.108159161691081933e-10,-6.691401049407341424e-10,-3.345700524702260736e+01,9.246793274396672424e-02,2.122938337468892323e-02,1.700661099857732987e-10
9.550000000000000711e-01,1.136766820866067784e-01,5.683834104330338478e+09,9.106506193490385587e-10,-6.534309963478067185e-10,-3.267154981740168296e+01,9.244631426231718352e-02,2.123036782428959490e-02,1.700739962965110269e-10
9.599999999999999645e-01,1.136565321637232617e-01,5.682826608186162949e+09,9.104892006709342387e-10,-6.381102135363814627e-10,-3.190551067680644337e+01,9.242533675811963334e-02,2.123119540560362839e-02,1.700806259537314280e-10
9.649999999999999689e-01,1.136368543797238451e-01,5.681842718986192703e+09,9.103315642422705482e-10,-6.231683661960788525e-10,-3.115841830978752114e+01,9.240498435171415337e-02,2.123187002800969170e-02,1.700860302750102567e-10
9.699999999999999734e-01,1.136176370535979668e-01,5.680881852679898262e+09,9.101776164878363043e-10,-6.085961142303265446e-10,-3.042980571152293123e+01,9.238524155806879246e-02,2.123239549552917438e-02,1.700902397339184734e-10
9.749999999999999778e-01,1.135988687980273443e-01,5.679943439901367188e+09,9.100272661851553544e-10,-5.943841451670494626e-10,-2.971920725835661869e+01,9.236609329035271043e-02,2.123277550767463384e-02,1.700932839668189292e-10
9.799999999999999822e-01,1.135805385132401951e-01,5.679026925662010193e+09,9.098804244152526828e-10,-5.805235096616439411e-10,-2.902617548308626283e+01,9.234752483103060572e-02,2.123301368220958940e-02,1.700951919551925078e-10
9.849999999999999867e-01,1.135626353704924374e-01,5.678131768524621964e+09,9.097370044303245382e-10,-5.670056562736094409e-10,-2.835028281366976444e+01,9.232945083504498496e-02,2.123318453544745243e-02,1.700965606405202415e-10
