t_ps,E_per_molecule_eV,E_total_eV,E_total_J,P_inst_per_mol_W,P_inst_total_W,E_passive_per_molecule_eV,Ergotropy_per_molecule_eV,Ergotropy_total_J
2.640000000000000124e+00,1.100408223452821466e-01,5.502041117264107704e+09,8.815241717387806289e-10,-2.031115580788515781e-10,-1.015557790393359028e+01,9.040760752131353495e-02,1.963321482396861162e-02,1.572793902063246380e-10
2.645000000000000018e+00,1.100344839300256283e-01,5.501724196501281738e+09,8.814733954346777082e-10,-2.030989166220276420e-10,-1.015494583110557869e+01,9.040653869399423170e-02,1.962794523603139663e-02,1.572371761530055782e-10
2.649999999999999911e+00,1.100281459079710811e-01,5.501407295398553848e+09,8.814226222804697714e-10,-2.030863578887706752e-10,-1.015431789442664012e+01,9.040546960374902519e-02,1.962267630422205589e-02,1.571949673558502626e-10
2.655000000000000249e+00,1.100218082765690164e-01,5.501090413828451157e+09,8.813718522557334189e-10,-2.030738798364607257e-10,-1.015369399181508925e+01,9.040440024517108764e-02,1.961740803139792877e-02,1.571527638377484849e-10
2.660000000000000142e+00,1.100154710333332286e-01,5.500773551666661263e+09,8.813210853405515890e-10,-2.030614804747821254e-10,-1.015307402376492973e+01,9.040333061402555659e-02,1.961214041930767205e-02,1.571105656127085745e-10
2.665000000000000036e+00,1.100091341758384078e-01,5.500456708791920662e+09,8.812703215154956705e-10,-2.030491578735585460e-10,-1.015245789366599638e+01,9.040226070392064217e-02,1.960687347191776564e-02,1.570683727125054856e-10
2.669999999999999929e+00,1.100027977017189601e-01,5.500139885085947990e+09,8.812195607616150587e-10,-2.030369101326833284e-10,-1.015184550661069807e+01,9.040119051352350776e-02,1.960160718819545234e-02,1.570261851288659645e-10
2.675000000000000266e+00,1.099964616086679808e-01,5.499823080433399200e+09,8.811688030604294016e-10,-2.030247354062599224e-10,-1.015123677031078842e+01,9.040012003732099399e-02,1.959634157134698684e-02,1.569840028874749257e-10
2.680000000000000160e+00,1.099901258944351867e-01,5.499506294721759796e+09,8.811180483939120553e-10,-2.030126319002725457e-10,-1.015063159502460621e+01,9.039904926811939689e-02,1.959107662631578983e-02,1.569418260279335117e-10
2.685000000000000053e+00,1.099837905568256252e-01,5.499189527841280937e+09,8.810672967444792281e-10,-2.030005978554337668e-10,-1.015002989277127199e+01,9.039797820324713129e-02,1.958581235357849393e-02,1.568996545540600399e-10
2.689999999999999947e+00,1.099774555936988280e-01,5.498872779684941292e+09,8.810165480949841895e-10,-2.029886315575606587e-10,-1.014943157785455696e+01,9.039690683836922036e-02,1.958054875532960759e-02,1.568574884834343732e-10
2.694999999999999840e+00,1.099711210029668540e-01,5.498556050148343086e+09,8.809658024287007273e-10,-2.029767313439275459e-10,-1.014883656718302518e+01,9.039583517009712466e-02,1.957528583286972934e-02,1.568153278264755492e-10
2.700000000000000178e+00,1.099647867825929576e-01,5.498239339129648209e+09,8.809150597293123937e-10,-2.029648955812431480e-10,-1.014824477907677647e+01,9.039476319522675440e-02,1.957002358736620318e-02,1.567731725925349482e-10
2.705000000000000071e+00,1.099584529305911856e-01,5.497922646529559135e+09,8.808643199809100239e-10,-2.029531226806854141e-10,-1.014765613402414601e+01,9.039369090903354165e-02,1.956476202155764399e-02,1.567310228035512870e-10
2.709999999999999964e+00,1.099521194450239353e-01,5.497605972251196861e+09,8.808135831679719873e-10,-2.029414110972662484e-10,-1.014707055487087928e+01,9.039261829589850805e-02,1.955950114912542726e-02,1.566888785691245493e-10
2.714999999999999858e+00,1.099457863240017180e-01,5.497289316200085640e+09,8.807628492753613957e-10,-2.029297593158554665e-10,-1.014648796580149792e+01,9.039154537020256674e-02,1.955424095379915128e-02,1.566467397589143608e-10
2.720000000000000195e+00,1.099394535656814526e-01,5.496972678284072876e+09,8.807121182883140058e-10,-2.029181658655803555e-10,-1.014590829328517430e+01,9.039047212036599444e-02,1.954898144531545812e-02,1.566046064509198723e-10
2.725000000000000089e+00,1.099331211682654935e-01,5.496656058413274765e+09,8.806613901924287065e-10,-2.029066293079672127e-10,-1.014533146540634334e+01,9.038939854694438836e-02,1.954372262132110516e-02,1.565624786262895087e-10
2.729999999999999982e+00,1.099267891300005351e-01,5.496339456500026703e+09,8.806106649736601777e-10,-2.028951482439293676e-10,-1.014475741218484472e+01,9.038832464268882483e-02,1.953846448731171026e-02,1.565203563290480450e-10
2.734999999999999876e+00,1.099204574491761954e-01,5.496022872458809853e+09,8.805599426183066897e-10,-2.028837213040263026e-10,-1.014418606521212496e+01,9.038725040435575953e-02,1.953320704482043590e-02,1.564782395714774591e-10
2.740000000000000213e+00,1.099141261241247391e-01,5.495706306206236839e+09,8.805092231130081381e-10,-2.028723471548164004e-10,-1.014361735773854889e+01,9.038617581207057661e-02,1.952795031205416254e-02,1.564361284994309152e-10
2.745000000000000107e+00,1.099077951532189540e-01,5.495389757660947800e+09,8.804585064447292939e-10,-2.028610244980099113e-10,-1.014305122490623035e+01,9.038510089234549905e-02,1.952269426087345494e-02,1.563940228874867555e-10
2.750000000000000000e+00,1.099014645348721786e-01,5.495073226743608475e+09,8.804077926007592861e-10,-2.028497520636926891e-10,-1.014248760318150744e+01,9.038402562612612989e-02,1.951743890874604870e-02,1.563519228755768754e-10
2.754999999999999893e+00,1.098951342675363735e-01,5.494756713376818657e+09,8.803570815686973334e-10,-2.028385286137143230e-10,-1.014192643068963662e+01,9.038052038701026303e-02,1.951461388052611046e-02,1.563292919045550119e-10
2.760000000000000231e+00,1.098888043497022182e-01,5.494440217485111237e+09,8.803063733364523297e-10,-2.028273529450762698e-10,-1.014136764725844841e+01,9.037692181474304975e-02,1.951188253495916847e-02,1.563074114143213393e-10
2.765000000000000124e+00,1.098824747798968077e-01,5.494123738994840622e+09,8.802556678922247506e-10,-2.028162238820967986e-10,-1.014081119411275722e+01,9.037332331018438358e-02,1.950915146971242409e-02,1.562855331697000161e-10
2.770000000000000018e+00,1.098761455566841239e-01,5.493807277834206581e+09,8.802049652245110985e-10,-2.028051402723875848e-10,-1.014025701361242682e+01,9.036972489414453469e-02,1.950642066253958917e-02,1.562636569924786241e-10
2.774999999999999911e+00,1.098698166786632457e-01,5.493490833933162689e+09,8.801542653220887040e-10,-2.027941009972298632e-10,-1.013970504987810273e+01,9.036612655198594801e-02,1.950369012667729773e-02,1.562417829886943248e-10
2.780000000000000249e+00,1.098634881444679051e-01,5.493174407223395348e+09,8.801035681740124166e-10,-2.027831049696686042e-10,-1.013915524848562200e+01,9.036252827637607232e-02,1.950095986809183279e-02,1.562199112061422862e-10
2.785000000000000142e+00,1.098571599527650849e-01,5.492857997638254166e+09,8.800528737696037481e-10,-2.027721511228658109e-10,-1.013860755614587106e+01,9.035893007513259856e-02,1.949822987763248638e-02,1.561980415715172453e-10
2.790000000000000036e+00,1.098508321022550749e-01,5.492541605112753868e+09,8.800021820984508728e-10,-2.027612384156062328e-10,-1.013806192077754531e+01,9.035533193792065487e-02,1.949550016433442001e-02,1.561761741571988500e-10
2.794999999999999929e+00,1.098445045916699031e-01,5.492225229583495140e+09,8.799514931503961162e-10,-2.027503658420382450e-10,-1.013751829210377764e+01,9.035173386502398651e-02,1.949277072664591659e-02,1.561543089507564367e-10
2.800000000000000266e+00,1.098381774197725452e-01,5.491908870988627434e+09,8.799008069155298545e-10,-2.027395324075334092e-10,-1.013697662037156988e+01,9.034813585219118870e-02,1.949004156758135653e-02,1.561324459763378892e-10
2.805000000000000160e+00,1.098318505853571880e-01,5.491592529267859459e+09,8.798501233841924794e-10,-2.027287371488035062e-10,-1.013643685742863454e+01,9.034453789706685389e-02,1.948731268829033414e-02,1.561105852431524676e-10
2.810000000000000053e+00,1.098255240872468980e-01,5.491276204362344742e+09,8.797994425469556827e-10,-2.027179791330535028e-10,-1.013589895663608331e+01,9.034093999705372635e-02,1.948458409019317161e-02,1.560887267625782223e-10
2.814999999999999947e+00,1.098191979242940236e-01,5.490959896214701653e+09,8.797487643946259725e-10,-2.027072574395585852e-10,-1.013536287199531216e+01,9.033734215592219285e-02,1.948185576837183075e-02,1.560668704952172902e-10
2.819999999999999840e+00,1.098128720953792242e-01,5.490643604768960953e+09,8.796980889182359870e-10,-2.026965711727931702e-10,-1.013482855864276644e+01,9.033374436637785221e-02,1.947912772900137202e-02,1.560450164905373986e-10
2.825000000000000178e+00,1.098065465994106649e-01,5.490327329970533371e+09,8.796474161090396355e-10,-2.026859194647602448e-10,-1.013429597324284259e+01,9.033014662435651099e-02,1.947639997505415388e-02,1.560231647723497425e-10
2.830000000000000071e+00,1.098002214353231837e-01,5.490011071766159058e+09,8.795967459585036193e-10,-2.026753014635564225e-10,-1.013376507315842900e+01,9.032654893029408438e-02,1.947367250502909930e-02,1.560013153286293390e-10
2.834999999999999964e+00,1.097938966020781254e-01,5.489694830103906631e+09,8.795460784583078457e-10,-2.026647163388776567e-10,-1.013323581694567110e+01,9.032295128138567719e-02,1.947094532069244821e-02,1.559794681735253710e-10
2.839999999999999858e+00,1.097875720986621756e-01,5.489378604933108330e+09,8.794954136003342607e-10,-2.026541632864661639e-10,-1.013270816433941945e+01,9.031935367450272256e-02,1.946821842415945303e-02,1.559576233239828658e-10
2.845000000000000195e+00,1.097812479240868194e-01,5.489062396204340935e+09,8.794447513766644711e-10,-2.026436415141343804e-10,-1.013218207570025697e+01,9.031575611191472452e-02,1.946549181217209490e-02,1.559357807539022332e-10
2.850000000000000089e+00,1.097749240773882723e-01,5.488746203869413376e+09,8.793940917795773664e-10,-2.026331502500235327e-10,-1.013165751249471214e+01,9.031215858808226693e-02,1.946276548930600536e-02,1.559139404999383018e-10
2.854999999999999982e+00,1.097686005576261198e-01,5.488430027881305695e+09,8.793434348015396058e-10,-2.026226887489563857e-10,-1.013113443745533004e+01,9.030856110108245738e-02,1.946003945654366241e-02,1.558921025699615657e-10
2.859999999999999876e+00,1.097622773638830540e-01,5.488113868194152832e+09,8.792927804352027236e-10,-2.026122562797317477e-10,-1.013061281398404390e+01,9.030496364954392063e-02,1.945731371433913337e-02,1.558702669676095260e-10
2.865000000000000213e+00,1.097559544952644572e-01,5.487797724763222694e+09,8.792421286733998201e-10,-2.026018521259715033e-10,-1.013009260629769415e+01,9.030136623238979587e-02,1.945458826287466136e-02,1.558484336943421305e-10
2.870000000000000107e+00,1.097496319508975970e-01,5.487481597544879913e+09,8.791914795091397717e-10,-2.025914755905675372e-10,-1.012957377951533999e+01,9.029776884811989424e-02,1.945186310277770281e-02,1.558266027551858715e-10
2.875000000000000000e+00,1.097433097299314042e-01,5.487165486496570587e+09,8.791408329356047490e-10,-2.025811259980110738e-10,-1.012905629989109002e+01,9.029417149640300844e-02,1.944913823352839577e-02,1.558047741459761273e-10
2.879999999999999893e+00,1.097369878315352792e-01,5.486849391576764107e+09,8.790901889461407042e-10,-2.025708026865576230e-10,-1.012854013433388900e+01,9.029057416653593626e-02,1.944641366499934299e-02,1.557829479458012388e-10
2.885000000000000231e+00,1.097306662548994949e-01,5.486533312744975090e+09,8.790395475342613006e-10,-2.025605050050506068e-10,-1.012802525026199874e+01,9.028697686797421129e-02,1.944368938692528359e-02,1.557611240724273557e-10
2.890000000000000124e+00,1.097243449992341274e-01,5.486217249961706161e+09,8.789889086936381929e-10,-2.025502323258386112e-10,-1.012751161630148999e+01,9.028337959469767693e-02,1.944096540453645050e-02,1.557393025677532699e-10
2.895000000000000018e+00,1.097180240637685156e-01,5.485901203188426018e+09,8.789382724180982357e-10,-2.025399840411754964e-10,-1.012699920205341186e+01,9.027978234867067853e-02,1.943824171509783705e-02,1.557174834098691898e-10
2.899999999999999911e+00,1.097117034477507885e-01,5.485585172387539864e+09,8.788876387016177963e-10,-2.025297595471267713e-10,-1.012648797735164408e+01,9.027618512420522434e-02,1.943551832354556419e-02,1.556956666383177609e-10
2.905000000000000249e+00,1.097053831504479077e-01,5.485269157522395134e+09,8.788370075383246161e-10,-2.025195582560633284e-10,-1.012597791281586979e+01,9.027258792286144140e-02,1.943279522758646627e-02,1.556738522347287495e-10
2.910000000000000142e+00,1.096990631711446812e-01,5.484953158557233810e+09,8.787863789224896422e-10,-2.025093796004730933e-10,-1.012546898004075047e+01,9.026899072739695551e-02,1.943007244374772569e-02,1.556520403314994176e-10
2.915000000000000036e+00,1.096927435091434727e-01,5.484637175457173347e+09,8.787357528485241322e-10,-2.024992230283023426e-10,-1.012496115140675101e+01,9.026539356113663648e-02,1.942734994800683623e-02,1.556302307361883413e-10
2.919999999999999929e+00,1.096864241637636739e-01,5.484321208188183784e+09,8.786851293109757251e-10,-2.024890879976617481e-10,-1.012445439989096485e+01,9.026179640963559458e-02,1.942462775412807929e-02,1.556084235590595235e-10
2.925000000000000266e+00,1.096801051343413019e-01,5.484005256717064857e+09,8.786345083045252360e-10,-2.024789739757675862e-10,-1.012394869877607562e+01,9.025819927917287655e-02,1.942190585516842538e-02,1.555866187444931846e-10
2.930000000000000160e+00,1.096737864202291107e-01,5.483689321011455536e+09,8.785838898239878967e-10,-2.024688804450827260e-10,-1.012344402221788187e+01,9.025460216262981561e-02,1.941918425759929512e-02,1.555648163443311118e-10
2.935000000000000053e+00,1.096674680207953972e-01,5.483373401039770126e+09,8.785332738643030164e-10,-2.024588069060694870e-10,-1.012294034530350473e+01,9.025100505557771824e-02,1.941646296521767900e-02,1.555430163889905973e-10
2.939999999999999947e+00,1.096611499354240016e-01,5.483057496771200180e+09,8.784826604205347048e-10,-2.024487528685075508e-10,-1.012243764344020747e+01,9.024740794803624844e-02,1.941374198738775314e-02,1.555212189534868932e-10
2.944999999999999840e+00,1.096548321635139739e-01,5.482741608175698280e+09,8.784320494878686675e-10,-2.024387178550938516e-10,-1.012193589274829719e+01,9.024381086378957528e-02,1.941102129972439860e-02,1.554994238424736981e-10
2.950000000000000178e+00,1.096485147044788527e-01,5.482425735223942757e+09,8.783814410616071389e-10,-2.024287014010190598e-10,-1.012143507004657295e+01,9.024021378475007016e-02,1.940830091972878257e-02,1.554776311961508104e-10
2.955000000000000071e+00,1.096421975577467206e-01,5.482109877887335777e+09,8.783308351371681588e-10,-2.024187030442267026e-10,-1.012093515219748951e+01,9.023661671921447136e-02,1.940558083853224924e-02,1.554558409434724886e-10
2.959999999999999964e+00,1.096358807227599264e-01,5.481794036137996674e+09,8.782802317100849519e-10,-2.024087223442596473e-10,-1.012043611721310299e+01,9.023301965654456636e-02,1.940286106621536000e-02,1.554340531651928864e-10
2.964999999999999858e+00,1.096295641989740999e-01,5.481478209948704720e+09,8.782296307759960016e-10,-2.023987588701898821e-10,-1.011993794352747500e+01,9.022942259964002176e-02,1.940014159933407811e-02,1.554122678337222473e-10
2.970000000000000195e+00,1.096232479858584435e-01,5.481162399292922020e+09,8.781790323306497031e-10,-2.023888121989244498e-10,-1.011944060992391314e+01,9.022582554766879481e-02,1.939742243818964873e-02,1.553904849514738191e-10
2.975000000000000089e+00,1.096169320828950244e-01,5.480846604144751549e+09,8.781284363698968149e-10,-2.023788819200758875e-10,-1.011894409600063227e+01,9.022222849916090859e-02,1.939470358373411585e-02,1.553687045260743104e-10
2.979999999999999982e+00,1.096106164895786217e-01,5.480530824478931427e+09,8.780778428896898389e-10,-2.023689676329976111e-10,-1.011844838166143745e+01,9.021863145047331889e-02,1.939198503910530280e-02,1.553469265826604477e-10
2.984999999999999876e+00,1.096043012054162963e-01,5.480215060270814896e+09,8.780272518860801250e-10,-2.023590689400076519e-10,-1.011795344701386057e+01,9.021503440956543662e-02,1.938926679585085966e-02,1.553251510535214490e-10
2.990000000000000213e+00,1.095979862299277380e-01,5.479899311496386528e+09,8.779766633552197325e-10,-2.023491854614234913e-10,-1.011745927306765225e+01,9.021143736988131157e-02,1.938654886004642641e-02,1.553033779873285957e-10
2.995000000000000107e+00,1.095916715626436139e-01,5.479583578132181168e+09,8.779260772933493322e-10,-2.023393168292093137e-10,-1.011696584145829547e+01,9.020784032777520722e-02,1.938383123486840665e-02,1.552816074095276178e-10
