t_ps,E_per_molecule_eV,E_total_eV,E_total_J,P_inst_per_mol_W,P_inst_total_W,E_passive_per_molecule_eV,Ergotropy_per_molecule_eV,Ergotropy_total_J
3.004999999999999893e+00,9.733168985543111384e-02,4.866584492771555901e+09,7.797127961705328734e-10,-2.726756013805853047e-10,-1.363378006903803907e+01,8.144150004538727727e-02,1.589018981004383657e-02,1.272944541173856464e-10
3.010000000000000231e+00,9.732318417369162367e-02,4.866159208684580803e+09,7.796446581478365069e-10,-2.724288920541858780e-10,-1.362144460271520074e+01,8.143694809080810615e-02,1.588623608288351752e-02,1.272627812710182876e-10
3.015000000000000124e+00,9.731468618141210503e-02,4.865734309070605278e+09,7.795765817245057027e-10,-2.721828055868997094e-10,-1.360914027935359627e+01,8.143239924513016870e-02,1.588228693628193633e-02,1.272311451189718284e-10
3.020000000000000018e+00,9.730619585918176551e-02,4.865309792959088326e+09,7.795085667450428097e-10,-2.719373402420974988e-10,-1.359686701209284365e+01,8.142785356603621238e-02,1.587834229314555312e-02,1.271995450436589287e-10
3.024999999999999911e+00,9.729771318764406096e-02,4.864885659382203102e+09,7.794406130543848607e-10,-2.716924942867498361e-10,-1.358462471434904728e+01,8.142331099742425304e-02,1.587440219021980792e-02,1.271679813394429765e-10
3.030000000000000249e+00,9.728923814749620980e-02,4.864461907374810219e+09,7.793727204978992288e-10,-2.714482660015915967e-10,-1.357241330010583624e+01,8.141877158820370886e-02,1.587046655929250094e-02,1.271364534598840905e-10
3.035000000000000142e+00,9.728077071948908194e-02,4.864038535974453926e+09,7.793048889213838349e-10,-2.712046536728633699e-10,-1.356023268365242984e+01,8.141423527103278102e-02,1.586653544845630093e-02,1.271049617902469920e-10
3.040000000000000036e+00,9.727231088442683804e-02,4.863615544221342087e+09,7.792371181710627012e-10,-2.709616555935820089e-10,-1.354808277968550101e+01,8.140970206977733714e-02,1.586260881464950090e-02,1.270735059855693188e-10
3.044999999999999929e+00,9.726385862316690167e-02,4.863192931158345222e+09,7.791694080935870886e-10,-2.707192700624818391e-10,-1.353596350312000141e+01,8.140517196685299883e-02,1.585868665631390284e-02,1.270420860333686053e-10
3.050000000000000266e+00,9.725541391661957080e-02,4.862770695830978394e+09,7.791017585360314644e-10,-2.704774953846499330e-10,-1.352387476923468057e+01,8.140064495276345957e-02,1.585476896385611123e-02,1.270107018567932586e-10
3.055000000000000160e+00,9.724697674574808715e-02,4.862348837287404060e+09,7.790341693458946396e-10,-2.702363298783023738e-10,-1.351181649391946848e+01,8.139612102734525290e-02,1.585085571840283425e-02,1.269793533046515165e-10
3.060000000000000053e+00,9.723854709156774800e-02,4.861927354578387260e+09,7.789666403710924274e-10,-2.699957718686432667e-10,-1.349978859342809301e+01,8.139160017183383333e-02,1.584694691973391467e-02,1.269480403751797524e-10
3.064999999999999947e+00,9.723012493514623933e-02,4.861506246757311821e+09,7.788991714599602286e-10,-2.697558196793944089e-10,-1.348779098397062626e+01,8.138708238306999188e-02,1.584304255207624745e-02,1.269167629420214490e-10
3.070000000000000284e+00,9.722171025760356633e-02,4.861085512880178452e+09,7.788317624612527211e-10,-2.695164716446537515e-10,-1.347582358222280163e+01,8.138256765997070596e-02,1.583914259763286037e-02,1.268855208626071680e-10
3.075000000000000178e+00,9.721330304011137347e-02,4.860665152005568504e+09,7.787644132241379662e-10,-2.692777261110129814e-10,-1.346388630554429255e+01,8.137805598779508653e-02,1.583524705231628693e-02,1.268543141041926288e-10
3.080000000000000071e+00,9.720490326389284730e-02,4.860245163194642067e+09,7.786971235981972022e-10,-2.690395814324753239e-10,-1.345197907161491457e+01,8.137354733663117179e-02,1.583135592726167551e-02,1.268231427559802908e-10
3.084999999999999964e+00,9.719651091022239731e-02,4.859825545511119843e+09,7.786298934334219486e-10,-2.688020359569030153e-10,-1.344010179786710069e+01,8.136904174607317852e-02,1.582746916414921878e-02,1.267920063507769154e-10
3.089999999999999858e+00,9.718812596042623875e-02,4.859406298021311760e+09,7.785627225802185563e-10,-2.685650880471931269e-10,-1.342825440238812007e+01,8.136453918414328357e-02,1.582358677628295518e-02,1.267609049951596582e-10
3.095000000000000195e+00,9.717974839588108815e-02,4.858987419794054031e+09,7.784956108893981775e-10,-2.683287360770423999e-10,-1.341643680384731852e+01,8.136003963230128977e-02,1.581970876357979838e-02,1.267298386884628972e-10
3.100000000000000089e+00,9.717137819801459353e-02,4.858568909900730133e+09,7.784285582121800748e-10,-2.680929784226886744e-10,-1.340464892111776862e+01,8.135554307218904879e-02,1.581583512582554474e-02,1.266988074289706979e-10
3.104999999999999982e+00,9.716301534830486253e-02,4.858150767415243149e+09,7.783615644001870714e-10,-2.678578134620638565e-10,-1.339289067311619874e+01,8.135104954230577834e-02,1.581196580599908419e-02,1.266678107598935310e-10
3.109999999999999876e+00,9.715465982828069835e-02,4.857732991414034843e+09,7.782946293054488601e-10,-2.676232395819936981e-10,-1.338116197912313510e+01,8.134655900908205339e-02,1.580810081919864496e-02,1.266368488021816162e-10
3.115000000000000213e+00,9.714631161952097527e-02,4.857315580976048470e+09,7.782277527803959025e-10,-2.673892551809506541e-10,-1.336946275905938819e+01,8.134207144961812241e-02,1.580424016990285285e-02,1.266059215917126979e-10
3.120000000000000107e+00,9.713797070365443043e-02,4.856898535182721138e+09,7.781609346778581887e-10,-2.671558586582542126e-10,-1.335779293288942426e+01,8.133758685668861232e-02,1.580038384696581810e-02,1.265750290391983157e-10
3.125000000000000000e+00,9.712963706235988592e-02,4.856481853117994308e+09,7.780941748510669946e-10,-2.669230484208471579e-10,-1.334615242104337085e+01,8.133310525860754092e-02,1.579653180375234500e-02,1.265441707710494028e-10
3.129999999999999893e+00,9.712131067736541612e-02,4.856065533868270874e+09,7.780274731536478511e-10,-2.666908228835073293e-10,-1.333454114416963421e+01,8.132862662367361384e-02,1.579268405369180228e-02,1.265133468948470276e-10
3.135000000000000231e+00,9.711299153044886112e-02,4.855649576522442818e+09,7.779608294396251971e-10,-2.664591804548715770e-10,-1.332295902274199761e+01,8.132415093376595128e-02,1.578884059668290984e-02,1.264825574097798811e-10
3.140000000000000124e+00,9.710467960343760474e-02,4.855233980171879768e+09,7.778942435634204145e-10,-2.662281195639055423e-10,-1.331140597819467075e+01,8.131967818214903831e-02,1.578500142128856643e-02,1.264518022242266468e-10
3.145000000000000018e+00,9.709637487820749202e-02,4.854818743910374641e+09,7.778277153798431434e-10,-2.659976386512215692e-10,-1.329988193255849183e+01,8.131520840466374689e-02,1.578116647354374513e-02,1.264210809058798341e-10
3.149999999999999911e+00,9.708807733668334272e-02,4.854403866834167480e+09,7.777612447440950039e-10,-2.657677361423971669e-10,-1.328838680710759945e+01,8.131074153170120278e-02,1.577733580498213994e-02,1.263903938675698288e-10
3.155000000000000249e+00,9.707978696083917336e-02,4.853989348041958809e+09,7.776948315117719746e-10,-2.655384104757153391e-10,-1.327692052375641651e+01,8.130627758541794647e-02,1.577350937542122689e-02,1.263597407873991144e-10
3.160000000000000142e+00,9.707150373269735066e-02,4.853575186634867668e+09,7.776284755388573613e-10,-2.653096601021645833e-10,-1.326548300510330591e+01,8.130181654901896815e-02,1.576968718367838251e-02,1.263291216558938365e-10
3.165000000000000036e+00,9.706322763432849443e-02,4.853161381716424942e+09,7.775621766817210735e-10,-2.650814834776038368e-10,-1.325407417387759779e+01,8.129735845118271631e-02,1.576586918314577812e-02,1.262985360996841569e-10
3.169999999999999929e+00,9.705495864785138038e-02,4.852747932392568588e+09,7.774959347971184866e-10,-2.648538790597978608e-10,-1.324269395301234908e+01,8.129290323100084315e-02,1.576205541685053724e-02,1.262679844634553062e-10
3.175000000000000266e+00,9.704669675543289853e-02,4.852334837771644592e+09,7.774297497421909595e-10,-2.646268453079937244e-10,-1.323134226541151293e+01,8.128845090873662582e-02,1.575824584669627271e-02,1.262374664420215567e-10
3.180000000000000160e+00,9.703844193928801154e-02,4.851922096964400291e+09,7.773636213744643863e-10,-2.644003806932969576e-10,-1.322001903466298245e+01,8.128400146378023106e-02,1.575444047550778048e-02,1.262069820580120882e-10
3.185000000000000053e+00,9.703019418167904697e-02,4.851509709083951950e+09,7.772975495518444409e-10,-2.641744836866013324e-10,-1.320872418432554696e+01,8.127955492293563455e-02,1.575063925874341242e-02,1.261765309546088693e-10
3.189999999999999947e+00,9.702195346491630790e-02,4.851097673245815277e+09,7.772315341326211254e-10,-2.639491527710825986e-10,-1.319745763855462428e+01,8.127511123559783002e-02,1.574684222931847788e-02,1.261461133954926774e-10
3.195000000000000284e+00,9.701371977135685165e-02,4.850685988567842484e+09,7.771655749754587416e-10,-2.637243864390221101e-10,-1.318621932195674162e+01,8.127067041364241518e-02,1.574304935771443648e-02,1.261157291441938752e-10
3.200000000000000178e+00,9.700549308340514210e-02,4.850274654170257568e+09,7.770996719394016805e-10,-2.635001831680899024e-10,-1.317500915841083042e+01,8.126623244779197786e-02,1.573926063561316424e-02,1.260853781340769899e-10
3.205000000000000071e+00,9.699727338351316064e-02,4.849863669175658226e+09,7.770338248838745262e-10,-2.632765414539554611e-10,-1.316382707271259278e+01,8.126179733424226947e-02,1.573547604927089116e-02,1.260550602550422656e-10
3.209999999999999964e+00,9.698906065417937927e-02,4.849453032708969116e+09,7.769680336686747144e-10,-2.630534598003350850e-10,-1.315267299003608059e+01,8.125736505952539657e-02,1.573169559465398271e-02,1.260247754747767189e-10
3.214999999999999858e+00,9.698085487794901038e-02,4.849042743897450447e+09,7.769022981539740832e-10,-2.628309367181448528e-10,-1.314154683590459172e+01,8.125293561665740405e-02,1.572791926129160633e-02,1.259945237093997637e-10
3.220000000000000195e+00,9.697265603741363205e-02,4.848632801870681763e+09,7.768366182003157718e-10,-2.626089707136421619e-10,-1.313044853568135295e+01,8.124850900153114674e-02,1.572414703588248530e-02,1.259643048523563717e-10
3.225000000000000089e+00,9.696446411521157660e-02,4.848223205760579109e+09,7.767709936686173217e-10,-2.623875602962607835e-10,-1.311937801481690258e+01,8.124408520833094338e-02,1.572037890688063322e-02,1.259341188111530679e-10
3.229999999999999982e+00,9.695627909402750044e-02,4.847813954701375008e+09,7.767054244201676786e-10,-2.621667039904693235e-10,-1.310833519953303039e+01,8.123966422369509333e-02,1.571661487033240712e-02,1.259039655541176237e-10
3.234999999999999876e+00,9.694810095659177340e-02,4.847405047829588890e+09,7.766399103166219191e-10,-2.619464003224304536e-10,-1.309732001612428576e+01,8.123524603661272381e-02,1.571285491997904959e-02,1.258738450311118562e-10
3.240000000000000213e+00,9.693992968568113100e-02,4.846996484284056664e+09,7.765744512200063170e-10,-2.617266478210597026e-10,-1.308633239104528911e+01,8.123083065870501107e-02,1.570909902697611993e-02,1.258437570110663769e-10
3.245000000000000107e+00,9.693176526411774463e-02,4.846588263205886841e+09,7.765090469927113123e-10,-2.615074450248017202e-10,-1.307537225123087410e+01,8.122641806737442016e-02,1.570534719674332447e-02,1.258137015373977505e-10
3.250000000000000000e+00,9.692360767476951300e-02,4.846180383738475800e+09,7.764436974974938897e-10,-2.612887904687130239e-10,-1.306443952342669945e+01,8.122200825432424054e-02,1.570159942044527246e-02,1.257836785393267947e-10
3.254999999999999893e+00,9.691545690055010376e-02,4.845772845027504921e+09,7.763784025974770609e-10,-2.610706826910265052e-10,-1.305353413456759881e+01,8.121760121353642503e-02,1.569785568701367873e-02,1.257536879281866494e-10
3.260000000000000231e+00,9.690731292441857880e-02,4.845365646220929146e+09,7.763131621561482110e-10,-2.608531202479745054e-10,-1.304265601241786499e+01,8.121319695054640686e-02,1.569411597387217194e-02,1.257237295231207361e-10
3.265000000000000124e+00,9.689917572937879753e-02,4.844958786468939781e+09,7.762479760373529975e-10,-2.606361016987539811e-10,-1.303180508491641376e+01,8.120879544131369421e-02,1.569038028806510332e-02,1.256938033805604795e-10
3.270000000000000018e+00,9.689104529847972214e-02,4.844552264923986435e+09,7.761828441052988662e-10,-2.604196255943033180e-10,-1.302098127969657071e+01,8.120439668503673381e-02,1.568664861344298833e-02,1.256639093711342630e-10
3.274999999999999911e+00,9.688292161481566744e-02,4.844146080740783691e+09,7.761177662245560849e-10,-2.602036904933959562e-10,-1.301018452466814779e+01,8.120000067376151320e-02,1.568292094105415424e-02,1.256340474231312661e-10
3.280000000000000249e+00,9.687480466152550984e-02,4.843740233076275826e+09,7.760527422600522634e-10,-2.599882949685696214e-10,-1.299941474843944889e+01,8.119560741093777290e-02,1.567919725058773694e-02,1.256042173738435630e-10
3.285000000000000142e+00,9.686669442179267342e-02,4.843334721089633942e+09,7.759877720770718365e-10,-2.597734375908797316e-10,-1.298867187957512215e+01,8.119121686645158764e-02,1.567547755534108578e-02,1.255744193297946458e-10
3.290000000000000036e+00,9.685859087884524099e-02,4.842929543942261696e+09,7.759228555412567880e-10,-2.595591169362521442e-10,-1.297795584681443870e+01,8.118682905168221609e-02,1.567176182716302490e-02,1.255446530654687132e-10
3.294999999999999929e+00,9.685049401595549612e-02,4.842524700797775269e+09,7.758579925186036517e-10,-2.593453315882360131e-10,-1.296726657940598670e+01,8.118244395607022990e-02,1.566805005988526622e-02,1.255149185314523477e-10
3.300000000000000266e+00,9.684240381643997864e-02,4.842120190821998596e+09,7.757931828754626848e-10,-2.591320801282629099e-10,-1.295660400643828325e+01,8.117806157258232458e-02,1.566434224385765406e-02,1.254852156504392913e-10
3.305000000000000160e+00,9.683432026365944301e-02,4.841716013182971954e+09,7.757284264785393151e-10,-2.589193611428466040e-10,-1.294596805714536458e+01,8.117368188619036862e-02,1.566063837746907439e-02,1.254555444095231225e-10
3.310000000000000053e+00,9.682624334101871955e-02,4.841312167050935745e+09,7.756637231948913492e-10,-2.587071732278182270e-10,-1.293535866137244739e+01,8.116930489789356273e-02,1.565693844312515681e-02,1.254259046677573055e-10
3.314999999999999947e+00,9.681817303196614544e-02,4.840908651598307610e+09,7.755990728919254573e-10,-2.584955149859969323e-10,-1.292477574929944240e+01,8.116493060450265251e-02,1.565324242746349293e-02,1.253962963180972245e-10
3.320000000000000284e+00,9.681010931999378677e-02,4.840505465999689102e+09,7.755344754373983102e-10,-2.582843850189313242e-10,-1.291421925096074119e+01,8.116055898650802181e-02,1.564955033348576496e-02,1.253667193845889939e-10
3.325000000000000178e+00,9.680205218863725813e-02,4.840102609431862831e+09,7.754699306994158560e-10,-2.580737819290170395e-10,-1.290368909644894302e+01,8.115619004444454831e-02,1.564586214419270982e-02,1.253371737310534819e-10
3.330000000000000071e+00,9.679400162147587527e-02,4.839700081073793411e+09,7.754054385464337330e-10,-2.578637043269082867e-10,-1.289318521635141224e+01,8.115182377118661250e-02,1.564217785028926277e-02,1.253076592830290270e-10
3.334999999999999964e+00,9.678595760213197507e-02,4.839297880106598854e+09,7.753409988472525143e-10,-2.576541508289767463e-10,-1.288270754144468810e+01,8.114746017543550405e-02,1.563849742669647103e-02,1.252781758396110619e-10
3.339999999999999858e+00,9.677792011427113761e-02,4.838896005713557243e+09,7.752766114710191545e-10,-2.574451200545587143e-10,-1.287225600273814052e+01,8.114309920302639756e-02,1.563482091124474005e-02,1.252487237038545490e-10
3.345000000000000195e+00,9.676988914160200572e-02,4.838494457080100060e+09,7.752122762872251291e-10,-2.572366106301902667e-10,-1.286183053153217770e+01,8.113874089386444166e-02,1.563114824773756406e-02,1.252193024255758490e-10
3.350000000000000089e+00,9.676186466787581320e-02,4.838093233393790245e+09,7.751479931657038493e-10,-2.570286211832545126e-10,-1.285143105917086359e+01,8.113438522422265764e-02,1.562747944365315556e-02,1.251899120646820185e-10
3.354999999999999982e+00,9.675384667688689821e-02,4.837692333844345093e+09,7.750837619766336606e-10,-2.568211503385934620e-10,-1.284105751691095065e+01,8.113003221208717197e-02,1.562381446479972624e-02,1.251605523472666734e-10
3.359999999999999876e+00,9.674583515247228704e-02,4.837291757623614311e+09,7.750195825905345343e-10,-2.566141967326958281e-10,-1.283070983663492370e+01,8.112568177862068686e-02,1.562015337385160019e-02,1.251312237754064993e-10
3.365000000000000213e+00,9.673783007851145810e-02,4.836891503925573349e+09,7.749554548782672399e-10,-2.564077590113676865e-10,-1.282038795057451352e+01,8.112133399094090258e-02,1.561649608757055552e-02,1.251019256822898012e-10
3.370000000000000107e+00,9.672983143892596725e-02,4.836491571946298599e+09,7.748913787110288993e-10,-2.562018358178740139e-10,-1.281009179090324324e+01,8.111698882391185639e-02,1.561284261501411086e-02,1.250726581404753372e-10
3.375000000000000000e+00,9.672183921767993353e-02,4.836091960883996964e+09,7.748273539603581565e-10,-2.559964257975973694e-10,-1.279982128986739554e+01,8.111264627463188326e-02,1.560919294304805027e-02,1.250434210447463798e-10
3.379999999999999893e+00,9.671385339877953957e-02,4.835692669938977242e+09,7.747633804981303182e-10,-2.557915276012142681e-10,-1.278957638004794717e+01,8.110830627187619324e-02,1.560554712690334633e-02,1.250142148375518606e-10
3.385000000000000231e+00,9.670587396627301768e-02,4.835293698313651085e+09,7.746994581965576635e-10,-2.555871398849069391e-10,-1.277935699425870553e+01,8.110396889720329627e-02,1.560190506906972141e-02,1.249850387377483178e-10
3.390000000000000124e+00,9.669790090425045559e-02,4.834895045212522507e+09,7.746355869281876868e-10,-2.553832613061281611e-10,-1.276916306531347800e+01,8.109963411937053113e-02,1.559826678487992446e-02,1.249558928681646017e-10
3.395000000000000018e+00,9.668993419684392132e-02,4.834496709842196465e+09,7.745717665659044415e-10,-2.551798905310128003e-10,-1.275899452654994093e+01,8.109530192902017487e-02,1.559463226782374645e-02,1.249267771766481640e-10
3.399999999999999911e+00,9.668197382822678321e-02,4.834098691411338806e+09,7.745079969829223360e-10,-2.549770262322602284e-10,-1.274885131161136087e+01,8.109097224774419743e-02,1.559100158048258578e-02,1.248976921645313310e-10
3.405000000000000249e+00,9.667401978261384865e-02,4.833700989130692482e+09,7.744442780527883056e-10,-2.547746670774876193e-10,-1.273873335384996608e+01,8.108664517948387107e-02,1.558737460312997758e-02,1.248686368726993716e-10
3.410000000000000142e+00,9.666607204426175270e-02,4.833303602213088036e+09,7.743806096493839834e-10,-2.545728117334651141e-10,-1.272864058667619247e+01,8.108232068147037952e-02,1.558375136279137319e-02,1.248396115176499832e-10
3.415000000000000036e+00,9.665813059746841684e-02,4.832906529873420715e+09,7.743169916469216681e-10,-2.543714588836917546e-10,-1.271857294419896789e+01,8.107799874195464884e-02,1.558013185551376800e-02,1.248106160677161069e-10
3.419999999999999929e+00,9.665019542657267426e-02,4.832509771328633308e+09,7.742534239199418422e-10,-2.541706072167487801e-10,-1.270853036083281040e+01,8.107367927629062498e-02,1.557651615028204928e-02,1.247816510755276493e-10
3.425000000000000266e+00,9.664226651595438089e-02,4.832113325797719002e+09,7.741899063433133789e-10,-2.539702554146529246e-10,-1.269851277073030360e+01,8.106936239964297741e-02,1.557290411631140348e-02,1.247527154933827387e-10
3.430000000000000160e+00,9.663434385003452642e-02,4.831717192501726151e+09,7.741264387922344727e-10,-2.537704021702205925e-10,-1.268852010850969236e+01,8.106504807946099400e-02,1.556929577057353242e-02,1.247238094572396757e-10
3.435000000000000053e+00,9.662642741327463758e-02,4.831321370663731575e+09,7.740630211422282968e-10,-2.535710461764799459e-10,-1.267855230883287732e+01,8.106073628691352895e-02,1.556569112636110863e-02,1.246949330735845226e-10
3.439999999999999947e+00,9.661851719017719442e-02,4.830925859508859634e+09,7.739996532691461046e-10,-2.533721861285767298e-10,-1.266860930640541483e+01,8.105642693244524688e-02,1.556209025773194754e-02,1.246660869356858195e-10
3.445000000000000284e+00,9.661061316528525567e-02,4.830530658264263153e+09,7.739363350491641283e-10,-2.531738207258918535e-10,-1.265869103628210723e+01,8.105212014574186830e-02,1.555849301954338737e-02,1.246372698808225926e-10
3.450000000000000178e+00,9.660271532318243093e-02,4.830135766159121513e+09,7.738730663587831653e-10,-2.529759486792411714e-10,-1.264879743398341816e+01,8.104781589297858913e-02,1.555489943020384180e-02,1.246084820564625337e-10
3.455000000000000071e+00,9.659482364849221459e-02,4.829741182424611092e+09,7.738098470748242348e-10,-2.527785686996522960e-10,-1.263892843497160356e+01,8.104351407159172960e-02,1.555130957690048499e-02,1.245797241610519038e-10
3.459999999999999964e+00,9.658693812587877681e-02,4.829346906293938637e+09,7.737466770744335418e-10,-2.525816794918000926e-10,-1.262908397457795218e+01,8.103921479450484910e-02,1.554772333137392770e-02,1.245509951671197306e-10
3.464999999999999858e+00,9.657905874004629743e-02,4.828952937002314568e+09,7.736835562350782371e-10,-2.523852797758177781e-10,-1.261926398880314082e+01,8.103491799226618386e-02,1.554414074778011357e-02,1.245222955085029099e-10
3.470000000000000195e+00,9.657118547573895206e-02,4.828559273786947250e+09,7.736204844345454873e-10,-2.521893682705680196e-10,-1.260946841354598291e+01,8.103062370176995766e-02,1.554056177396899441e-02,1.244936247674335632e-10
3.475000000000000089e+00,9.656331831774084273e-02,4.828165915887042046e+09,7.735574615509427844e-10,-2.519939436987251327e-10,-1.259969718493812252e+01,8.102633181024461451e-02,1.553698650749622823e-02,1.244649837254185950e-10
3.479999999999999982e+00,9.655545725087591458e-02,4.827772862543795586e+09,7.734944874626962918e-10,-2.517990047874103560e-10,-1.258995023937313817e+01,8.102204244314986648e-02,1.553341480772604810e-02,1.244363712558413713e-10
3.484999999999999876e+00,9.654760226000762280e-02,4.827380113000381470e+09,7.734315620485489832e-10,-2.516045502724270156e-10,-1.258022751360840630e+01,8.101775552184252438e-02,1.552984673816509842e-02,1.244077878674461706e-10
3.490000000000000213e+00,9.653975333003890491e-02,4.826987666501945496e+09,7.733686851875601255e-10,-2.514105788838609653e-10,-1.257052894418302458e+01,8.101347110933002083e-02,1.552628222070888409e-02,1.243792329345470377e-10
3.495000000000000107e+00,9.653191044591244441e-02,4.826595522295621872e+09,7.733058567591071396e-10,-2.512170893524333338e-10,-1.256085446760698687e+01,8.100918903061755938e-02,1.552272141529488503e-02,1.243507077383843668e-10
3.500000000000000000e+00,9.652407359261035158e-02,4.826203679630517960e+09,7.732430766428837400e-10,-2.510240804274999744e-10,-1.255120402135071345e+01,8.100490946638727596e-02,1.551916412622307562e-02,1.243222107112281787e-10
3.504999999999999893e+00,9.651624275515349738e-02,4.825812137757675171e+09,7.731803447188936270e-10,-2.508315508520639933e-10,-1.254157754260813817e+01,8.100063232405786684e-02,1.551561043109563054e-02,1.242937424747404277e-10
3.510000000000000231e+00,9.650841791860231833e-02,4.825420895930115700e+09,7.731176608674576212e-10,-2.506394993695520133e-10,-1.253197496848588344e+01,8.099635766967727690e-02,1.551206024892504143e-02,1.242653023801396296e-10
3.515000000000000124e+00,9.650059906805616428e-02,4.825029953402808189e+09,7.730550249692088039e-10,-2.504479247388490085e-10,-1.252239623694913462e+01,8.099208531655646692e-02,1.550851375149969735e-02,1.242368918036024988e-10
3.520000000000000018e+00,9.649278618865290980e-02,4.824639309432645798e+09,7.729924369050880710e-10,-2.502568257156635793e-10,-1.251284128580300603e+01,8.098781545665918735e-02,1.550497073199372244e-02,1.242085090882710948e-10
3.524999999999999911e+00,9.648497926556964810e-02,4.824248963278482437e+09,7.729298965563508538e-10,-2.500662010508338868e-10,-1.250331005254702177e+01,8.098354801881607612e-02,1.550143124675357198e-02,1.241801546855302782e-10
3.530000000000000249e+00,9.647717828402216367e-02,4.823858914201107979e+09,7.728674038045625696e-10,-2.498760495059977621e-10,-1.249380247530643828e+01,8.097928298516356149e-02,1.549789529885860218e-02,1.241518286200484877e-10
3.535000000000000142e+00,9.646938322926482123e-02,4.823469161463240623e+09,7.728049585315976911e-10,-2.496863698497810580e-10,-1.248431849249755032e+01,8.097502026549135978e-02,1.549436296377346145e-02,1.241235314963641340e-10
3.540000000000000036e+00,9.646159408659030210e-02,4.823079704329515457e+09,7.727425606196377817e-10,-2.494971608544095177e-10,-1.247485804271127563e+01,8.097076001067045337e-02,1.549083407591984873e-02,1.240952619880488251e-10
3.544999999999999929e+00,9.645381084132956251e-02,4.822690542066477776e+09,7.726802099511704616e-10,-2.493084212882972357e-10,-1.246542106439301278e+01,8.096650214964347392e-02,1.548730869168608859e-02,1.240670205468227913e-10
3.550000000000000266e+00,9.644603347885220834e-02,4.822301673942610741e+09,7.726179064089937505e-10,-2.491201499276933615e-10,-1.245600749636651017e+01,8.096224665947078514e-02,1.548378681938142321e-02,1.240388072392504716e-10
3.555000000000000160e+00,9.643826198456552368e-02,4.821913099228276253e+09,7.725556498762067621e-10,-2.489323455501175940e-10,-1.244661727751372382e+01,8.095799347795187839e-02,1.548026850661364529e-02,1.240106224467122761e-10
3.560000000000000053e+00,9.643049634391544223e-02,4.821524817195772171e+09,7.724934402362186992e-10,-2.487450069354189727e-10,-1.243725034680392127e+01,8.095374270982469422e-02,1.547675363409074800e-02,1.239824652135739137e-10
3.564999999999999947e+00,9.642273654238539549e-02,4.821136827119269371e+09,7.724312773727390311e-10,-2.485581328719168665e-10,-1.242790664359927177e+01,8.094949433728226840e-02,1.547324220510312709e-02,1.239543355661943217e-10
3.570000000000000284e+00,9.641498256549693724e-02,4.820749128274847031e+09,7.723691611697827672e-10,-2.483717221472953697e-10,-1.241858610736380797e+01,8.094524829357854778e-02,1.546973427191838946e-02,1.239262339232832272e-10
3.575000000000000178e+00,9.640723439880917456e-02,4.820361719940458298e+09,7.723070915116653901e-10,-2.481857735574971477e-10,-1.240928867786715273e+01,8.094100455788234838e-02,1.546622984092682618e-02,1.238981603360324861e-10
3.580000000000000071e+00,9.639949202791880944e-02,4.819974601395940781e+09,7.722450682830039930e-10,-2.480002858961355254e-10,-1.240001429482072126e+01,8.093676319054485258e-02,1.546272883737395687e-02,1.238701142055926998e-10
3.584999999999999964e+00,9.639175543846027761e-02,4.819587771923013687e+09,7.721830913687172801e-10,-2.478152579595766848e-10,-1.239076289797958452e+01,8.093252419238056161e-02,1.545923124607971599e-02,1.238420954103581335e-10
3.589999999999999858e+00,9.638402461610535987e-02,4.819201230805268288e+09,7.721211606540241186e-10,-2.476306885488454890e-10,-1.238153442741895560e+01,8.092828749630393004e-02,1.545573711980142984e-02,1.238141043729615477e-10
3.595000000000000195e+00,9.637629954656336262e-02,4.818814977328167915e+09,7.720592760244430220e-10,-2.474465764681431747e-10,-1.237232882340322249e+01,8.092405311103841037e-02,1.545224643552495225e-02,1.237861409090393247e-10
3.600000000000000089e+00,9.636858021558064591e-02,4.818429010779032707e+09,7.719974373657899784e-10,-2.472629205314118576e-10,-1.236314602657512296e+01,8.091982104449883806e-02,1.544875917108180785e-02,1.237582048410024045e-10
3.604999999999999982e+00,9.636086660894062350e-02,4.818043330447031021e+09,7.719356445641773136e-10,-2.470797195475114556e-10,-1.235398597738821991e+01,8.091559132240885854e-02,1.544527528653176496e-02,1.237302958488942502e-10
3.609999999999999876e+00,9.635315871246394326e-02,4.817657935623197556e+09,7.718738975060162756e-10,-2.468969723337722161e-10,-1.234484861668897793e+01,8.091136386809293091e-02,1.544179484437101235e-02,1.237024144333645056e-10
3.615000000000000213e+00,9.634545651200783489e-02,4.817272825600391388e+09,7.718121960780103141e-10,-2.467146777032892216e-10,-1.233573388517834246e+01,8.090713874915267390e-02,1.543831776285516100e-02,1.236745599395684528e-10
3.620000000000000107e+00,9.633775999346706753e-02,4.816887999673353195e+09,7.717505401671645929e-10,-2.465328344761455768e-10,-1.232664172381919343e+01,8.090291588592685157e-02,1.543484410754021596e-02,1.236467328926675789e-10
3.625000000000000000e+00,9.633006914277245092e-02,4.816503457138622284e+09,7.716889296607720312e-10,-2.463514414840710891e-10,-1.231757207420014311e+01,8.089869534291997677e-02,1.543137379985247415e-02,1.236189326632171165e-10
3.629999999999999893e+00,9.632238394589180686e-02,4.816119197294589996e+09,7.716273644464227129e-10,-2.461704975469371047e-10,-1.230852487734227907e+01,8.089447706837839258e-02,1.542790687751341427e-02,1.235911595533994558e-10
